t,i,dest_port,size
183,7,-1,-1
184,0,0,160
184,1,0,160
184,2,-1,-1
184,3,-1,-1
184,4,-1,-1
184,5,-1,-1
184,6,-1,-1
184,7,-1,-1
185,0,0,160
185,1,0,160
185,2,-1,-1
185,3,-1,-1
185,4,-1,-1
185,5,-1,-1
185,6,-1,-1
185,7,-1,-1
186,0,0,160
186,1,0,160
186,2,-1,-1
186,3,-1,-1
186,4,-1,-1
186,5,-1,-1
186,6,-1,-1
186,7,-1,-1
187,0,0,160
187,1,0,160
187,2,-1,-1
187,3,-1,-1
187,4,-1,-1
187,5,-1,-1
187,6,-1,-1
187,7,-1,-1
188,0,0,160
188,1,0,160
188,2,-1,-1
188,3,-1,-1
188,4,-1,-1
188,5,-1,-1
188,6,-1,-1
188,7,-1,-1
189,0,0,160
189,1,0,160
189,2,-1,-1
189,3,-1,-1
189,4,-1,-1
189,5,-1,-1
189,6,-1,-1
189,7,-1,-1
190,0,0,160
190,1,0,160
190,2,-1,-1
190,3,-1,-1
190,4,-1,-1
190,5,-1,-1
190,6,-1,-1
190,7,-1,-1
191,0,0,160
191,1,0,160
191,2,-1,-1
191,3,-1,-1
191,4,-1,-1
191,5,-1,-1
191,6,-1,-1
191,7,-1,-1
192,0,0,160
192,1,0,160
192,2,-1,-1
192,3,-1,-1
192,4,-1,-1
192,5,-1,-1
192,6,-1,-1
192,7,-1,-1
193,0,0,160
193,1,0,160
193,2,-1,-1
193,3,-1,-1
193,4,-1,-1
193,5,-1,-1
193,6,-1,-1
193,7,-1,-1
194,0,0,160
194,1,0,160
194,2,-1,-1
194,3,-1,-1
194,4,-1,-1
194,5,-1,-1
194,6,-1,-1
194,7,-1,-1
195,0,0,160
195,1,0,160
195,2,-1,-1
195,3,-1,-1
195,4,-1,-1
195,5,-1,-1
195,6,-1,-1
195,7,-1,-1
196,0,0,160
196,1,0,160
196,2,-1,-1
196,3,-1,-1
196,4,-1,-1
196,5,-1,-1
196,6,-1,-1
196,7,-1,-1
197,0,0,160
197,1,0,160
197,2,-1,-1
197,3,-1,-1
197,4,-1,-1
197,5,-1,-1
197,6,-1,-1
197,7,-1,-1
198,0,0,160
198,1,0,160
198,2,-1,-1
198,3,-1,-1
198,4,-1,-1
198,5,-1,-1
198,6,-1,-1
198,7,-1,-1
199,0,0,160
199,1,0,160
199,2,-1,-1
199,3,-1,-1
199,4,-1,-1
199,5,-1,-1
199,6,-1,-1
199,7,-1,-1
200,0,0,160
200,1,0,160
200,2,-1,-1
200,3,-1,-1
200,4,-1,-1
200,5,-1,-1
200,6,-1,-1
200,7,-1,-1
201,0,0,160
201,1,0,160
201,2,-1,-1
201,3,-1,-1
201,4,-1,-1
201,5,-1,-1
201,6,-1,-1
201,7,-1,-1
202,0,0,160
202,1,0,160
202,2,-1,-1
202,3,-1,-1
202,4,-1,-1
202,5,-1,-1
202,6,-1,-1
202,7,-1,-1
203,0,0,160
203,1,0,160
203,2,-1,-1
203,3,-1,-1
203,4,-1,-1
203,5,-1,-1
203,6,-1,-1
203,7,-1,-1
204,0,0,160
204,1,0,160
204,2,-1,-1
204,3,-1,-1
204,4,-1,-1
204,5,-1,-1
204,6,-1,-1
204,7,-1,-1
205,0,0,160
205,1,0,160
205,2,-1,-1
205,3,-1,-1
205,4,-1,-1
205,5,-1,-1
205,6,-1,-1
205,7,-1,-1
206,0,0,160
206,1,0,160
206,2,-1,-1
206,3,-1,-1
206,4,-1,-1
206,5,-1,-1
206,6,-1,-1
206,7,-1,-1
207,0,0,160
207,1,0,160
207,2,-1,-1
207,3,-1,-1
207,4,-1,-1
207,5,-1,-1
207,6,-1,-1
207,7,-1,-1
208,0,0,160
208,1,0,160
208,2,-1,-1
208,3,-1,-1
208,4,-1,-1
208,5,-1,-1
208,6,-1,-1
208,7,-1,-1
209,0,0,160
209,1,0,160
209,2,-1,-1
209,3,-1,-1
209,4,-1,-1
209,5,-1,-1
209,6,-1,-1
209,7,-1,-1
210,0,0,160
210,1,0,160
210,2,-1,-1
210,3,-1,-1
210,4,-1,-1
210,5,-1,-1
210,6,-1,-1
210,7,-1,-1
211,0,0,160
211,1,0,160
211,2,-1,-1
211,3,-1,-1
211,4,-1,-1
211,5,-1,-1
211,6,-1,-1
211,7,-1,-1
212,0,0,160
212,1,0,160
212,2,-1,-1
212,3,-1,-1
212,4,-1,-1
212,5,-1,-1
212,6,-1,-1
212,7,-1,-1
213,0,0,160
213,1,0,160
213,2,-1,-1
213,3,-1,-1
213,4,-1,-1
213,5,-1,-1
213,6,-1,-1
213,7,-1,-1
214,0,0,160
214,1,0,160
214,2,-1,-1
214,3,-1,-1
214,4,-1,-1
214,5,-1,-1
214,6,-1,-1
214,7,-1,-1
215,0,0,160
215,1,0,160
215,2,-1,-1
215,3,-1,-1
215,4,-1,-1
215,5,-1,-1
215,6,-1,-1
215,7,-1,-1
216,0,0,160
216,1,0,160
216,2,-1,-1
216,3,-1,-1
216,4,-1,-1
216,5,-1,-1
216,6,-1,-1
216,7,-1,-1
217,0,0,160
217,1,0,160
217,2,-1,-1
217,3,-1,-1
217,4,-1,-1
217,5,-1,-1
217,6,-1,-1
217,7,-1,-1
218,0,0,160
218,1,0,160
218,2,-1,-1
218,3,-1,-1
218,4,-1,-1
218,5,-1,-1
218,6,-1,-1
218,7,-1,-1
219,0,0,160
219,1,0,160
219,2,-1,-1
219,3,-1,-1
219,4,-1,-1
219,5,-1,-1
219,6,-1,-1
219,7,-1,-1
220,0,0,160
220,1,0,160
220,2,-1,-1
220,3,-1,-1
220,4,-1,-1
220,5,-1,-1
220,6,-1,-1
220,7,-1,-1
221,0,0,160
221,1,0,160
221,2,-1,-1
221,3,-1,-1
221,4,-1,-1
221,5,-1,-1
221,6,-1,-1
221,7,-1,-1
222,0,0,160
222,1,0,160
222,2,-1,-1
222,3,-1,-1
222,4,-1,-1
222,5,-1,-1
222,6,-1,-1
222,7,-1,-1
223,0,0,160
223,1,0,160
223,2,-1,-1
223,3,-1,-1
223,4,-1,-1
223,5,-1,-1
223,6,-1,-1
223,7,-1,-1
224,0,0,160
224,1,0,160
224,2,-1,-1
224,3,-1,-1
224,4,-1,-1
224,5,-1,-1
224,6,-1,-1
224,7,-1,-1
225,0,0,160
225,1,0,160
225,2,-1,-1
225,3,-1,-1
225,4,-1,-1
225,5,-1,-1
225,6,-1,-1
225,7,-1,-1
226,0,0,160
226,1,0,160
226,2,-1,-1
226,3,-1,-1
226,4,-1,-1
226,5,-1,-1
226,6,-1,-1
226,7,-1,-1
227,0,0,160
227,1,0,160
227,2,-1,-1
227,3,-1,-1
227,4,-1,-1
227,5,-1,-1
227,6,-1,-1
227,7,-1,-1
228,0,0,160
228,1,0,160
228,2,-1,-1
228,3,-1,-1
228,4,-1,-1
228,5,-1,-1
228,6,-1,-1
228,7,-1,-1
229,0,0,160
229,1,0,160
229,2,-1,-1
229,3,-1,-1
229,4,-1,-1
229,5,-1,-1
229,6,-1,-1
229,7,-1,-1
230,0,0,160
230,1,0,160
230,2,-1,-1
230,3,-1,-1
230,4,-1,-1
230,5,-1,-1
230,6,-1,-1
230,7,-1,-1
231,0,0,160
231,1,0,160
231,2,-1,-1
231,3,-1,-1
231,4,-1,-1
231,5,-1,-1
231,6,-1,-1
231,7,-1,-1
232,0,0,160
232,1,0,160
232,2,-1,-1
232,3,-1,-1
232,4,-1,-1
232,5,-1,-1
232,6,-1,-1
232,7,-1,-1
233,0,0,160
233,1,0,160
233,2,-1,-1
233,3,-1,-1
233,4,-1,-1
233,5,-1,-1
233,6,-1,-1
233,7,-1,-1
234,0,0,160
234,1,0,160
234,2,-1,-1
234,3,-1,-1
234,4,-1,-1
234,5,-1,-1
234,6,-1,-1
234,7,-1,-1
235,0,0,160
235,1,0,160
235,2,-1,-1
235,3,-1,-1
235,4,-1,-1
235,5,-1,-1
235,6,-1,-1
235,7,-1,-1
236,0,0,160
236,1,0,160
236,2,-1,-1
236,3,-1,-1
236,4,-1,-1
236,5,-1,-1
236,6,-1,-1
236,7,-1,-1
237,0,0,160
237,1,0,160
237,2,-1,-1
237,3,-1,-1
237,4,-1,-1
237,5,-1,-1
237,6,-1,-1
237,7,-1,-1
238,0,0,160
238,1,0,160
238,2,-1,-1
238,3,-1,-1
238,4,-1,-1
238,5,-1,-1
238,6,-1,-1
238,7,-1,-1
239,0,0,160
239,1,0,160
239,2,-1,-1
239,3,-1,-1
239,4,-1,-1
239,5,-1,-1
239,6,-1,-1
239,7,-1,-1
240,0,0,160
240,1,0,160
240,2,-1,-1
240,3,-1,-1
240,4,-1,-1
240,5,-1,-1
240,6,-1,-1
240,7,-1,-1
241,0,0,160
241,1,0,160
241,2,-1,-1
241,3,-1,-1
241,4,-1,-1
241,5,-1,-1
241,6,-1,-1
241,7,-1,-1
242,0,0,160
242,1,0,160
242,2,-1,-1
242,3,-1,-1
242,4,-1,-1
242,5,-1,-1
242,6,-1,-1
242,7,-1,-1
243,0,0,160
243,1,0,160
243,2,-1,-1
243,3,-1,-1
243,4,-1,-1
243,5,-1,-1
243,6,-1,-1
243,7,-1,-1
244,0,0,160
244,1,0,160
244,2,-1,-1
244,3,-1,-1
244,4,-1,-1
244,5,-1,-1
244,6,-1,-1
244,7,-1,-1
245,0,0,160
245,1,0,160
245,2,-1,-1
245,3,-1,-1
245,4,-1,-1
245,5,-1,-1
245,6,-1,-1
245,7,-1,-1
246,0,0,160
246,1,0,160
246,2,-1,-1
246,3,-1,-1
246,4,-1,-1
246,5,-1,-1
246,6,-1,-1
246,7,-1,-1
247,0,0,160
247,1,0,160
247,2,-1,-1
247,3,-1,-1
247,4,-1,-1
247,5,-1,-1
247,6,-1,-1
247,7,-1,-1
248,0,0,160
248,1,0,160
248,2,-1,-1
248,3,-1,-1
248,4,-1,-1
248,5,-1,-1
248,6,-1,-1
248,7,-1,-1
249,0,0,160
249,1,0,160
249,2,-1,-1
249,3,-1,-1
249,4,-1,-1
249,5,-1,-1
249,6,-1,-1
249,7,-1,-1
250,0,0,160
250,1,0,160
250,2,-1,-1
250,3,-1,-1
250,4,-1,-1
250,5,-1,-1
250,6,-1,-1
250,7,-1,-1
251,0,0,160
251,1,0,160
251,2,-1,-1
251,3,-1,-1
251,4,-1,-1
251,5,-1,-1
251,6,-1,-1
251,7,-1,-1
252,0,0,160
252,1,0,160
252,2,-1,-1
252,3,-1,-1
252,4,-1,-1
252,5,-1,-1
252,6,-1,-1
252,7,-1,-1
253,0,0,160
253,1,0,160
253,2,-1,-1
253,3,-1,-1
253,4,-1,-1
253,5,-1,-1
253,6,-1,-1
253,7,-1,-1
254,0,0,160
254,1,0,160
254,2,-1,-1
254,3,-1,-1
254,4,-1,-1
254,5,-1,-1
254,6,-1,-1
254,7,-1,-1
255,0,0,160
255,1,0,160
255,2,-1,-1
255,3,-1,-1
255,4,-1,-1
255,5,-1,-1
255,6,-1,-1
255,7,-1,-1
256,0,0,160
256,1,0,160
256,2,-1,-1
256,3,-1,-1
256,4,-1,-1
256,5,-1,-1
256,6,-1,-1
256,7,-1,-1
257,0,0,160
257,1,0,160
257,2,-1,-1
257,3,-1,-1
257,4,-1,-1
257,5,-1,-1
257,6,-1,-1
257,7,-1,-1
258,0,0,160
258,1,0,160
258,2,-1,-1
258,3,-1,-1
258,4,-1,-1
258,5,-1,-1
258,6,-1,-1
258,7,-1,-1
259,0,0,160
259,1,0,160
259,2,-1,-1
259,3,-1,-1
259,4,-1,-1
259,5,-1,-1
259,6,-1,-1
259,7,-1,-1
260,0,0,160
260,1,0,160
260,2,-1,-1
260,3,-1,-1
260,4,-1,-1
260,5,-1,-1
260,6,-1,-1
260,7,-1,-1
261,0,0,160
261,1,0,160
261,2,-1,-1
261,3,-1,-1
261,4,-1,-1
261,5,-1,-1
261,6,-1,-1
261,7,-1,-1
262,0,0,160
262,1,0,160
262,2,-1,-1
262,3,-1,-1
262,4,-1,-1
262,5,-1,-1
262,6,-1,-1
262,7,-1,-1
263,0,0,160
263,1,0,160
263,2,-1,-1
263,3,-1,-1
263,4,-1,-1
263,5,-1,-1
263,6,-1,-1
263,7,-1,-1
264,0,0,160
264,1,0,160
264,2,-1,-1
264,3,-1,-1
264,4,-1,-1
264,5,-1,-1
264,6,-1,-1
264,7,-1,-1
265,0,0,160
265,1,0,160
265,2,-1,-1
265,3,-1,-1
265,4,-1,-1
265,5,-1,-1
265,6,-1,-1
265,7,-1,-1
266,0,0,160
266,1,0,160
266,2,-1,-1
266,3,-1,-1
266,4,-1,-1
266,5,-1,-1
266,6,-1,-1
266,7,-1,-1
267,0,0,160
267,1,0,160
267,2,-1,-1
267,3,-1,-1
267,4,-1,-1
267,5,-1,-1
267,6,-1,-1
267,7,-1,-1
268,0,0,160
268,1,0,160
268,2,-1,-1
268,3,-1,-1
268,4,-1,-1
268,5,-1,-1
268,6,-1,-1
268,7,-1,-1
269,0,0,160
269,1,0,160
269,2,-1,-1
269,3,-1,-1
269,4,-1,-1
269,5,-1,-1
269,6,-1,-1
269,7,-1,-1
270,0,0,160
270,1,0,160
270,2,-1,-1
270,3,-1,-1
270,4,-1,-1
270,5,-1,-1
270,6,-1,-1
270,7,-1,-1
271,0,0,160
271,1,0,160
271,2,-1,-1
271,3,-1,-1
271,4,-1,-1
271,5,-1,-1
271,6,-1,-1
271,7,-1,-1
272,0,0,160
272,1,0,160
272,2,-1,-1
272,3,-1,-1
272,4,-1,-1
272,5,-1,-1
272,6,-1,-1
272,7,-1,-1
273,0,0,160
273,1,0,160
273,2,-1,-1
273,3,-1,-1
273,4,-1,-1
273,5,-1,-1
273,6,-1,-1
273,7,-1,-1
274,0,0,160
274,1,0,160
274,2,-1,-1
274,3,-1,-1
274,4,-1,-1
274,5,-1,-1
274,6,-1,-1
274,7,-1,-1
275,0,0,160
275,1,0,160
275,2,-1,-1
275,3,-1,-1
275,4,-1,-1
275,5,-1,-1
275,6,-1,-1
275,7,-1,-1
276,0,0,160
276,1,0,160
276,2,-1,-1
276,3,-1,-1
276,4,-1,-1
276,5,-1,-1
276,6,-1,-1
276,7,-1,-1
277,0,0,160
277,1,0,160
277,2,-1,-1
277,3,-1,-1
277,4,-1,-1
277,5,-1,-1
277,6,-1,-1
277,7,-1,-1
278,0,0,160
278,1,0,160
278,2,-1,-1
278,3,-1,-1
278,4,-1,-1
278,5,-1,-1
278,6,-1,-1
278,7,-1,-1
279,0,0,160
279,1,0,160
279,2,-1,-1
279,3,-1,-1
279,4,-1,-1
279,5,-1,-1
279,6,-1,-1
279,7,-1,-1
280,0,0,160
280,1,0,160
280,2,-1,-1
280,3,-1,-1
280,4,-1,-1
280,5,-1,-1
280,6,-1,-1
280,7,-1,-1
281,0,0,160
281,1,0,160
281,2,-1,-1
281,3,-1,-1
281,4,-1,-1
281,5,-1,-1
281,6,-1,-1
281,7,-1,-1
282,0,0,160
282,1,0,160
282,2,-1,-1
282,3,-1,-1
282,4,-1,-1
282,5,-1,-1
282,6,-1,-1
282,7,-1,-1
283,0,0,160
283,1,0,160
283,2,-1,-1
283,3,-1,-1
283,4,-1,-1
283,5,-1,-1
283,6,-1,-1
283,7,-1,-1
284,0,0,160
284,1,0,160
284,2,-1,-1
284,3,-1,-1
284,4,-1,-1
284,5,-1,-1
284,6,-1,-1
284,7,-1,-1
285,0,0,160
285,1,0,160
285,2,-1,-1
285,3,-1,-1
285,4,-1,-1
285,5,-1,-1
285,6,-1,-1
285,7,-1,-1
286,0,0,160
286,1,0,160
286,2,-1,-1
286,3,-1,-1
286,4,-1,-1
286,5,-1,-1
286,6,-1,-1
286,7,-1,-1
287,0,0,160
287,1,0,160
287,2,-1,-1
287,3,-1,-1
287,4,-1,-1
287,5,-1,-1
287,6,-1,-1
287,7,-1,-1
288,0,0,160
288,1,0,160
288,2,-1,-1
288,3,-1,-1
288,4,-1,-1
288,5,-1,-1
288,6,-1,-1
288,7,-1,-1
289,0,0,160
289,1,0,160
289,2,-1,-1
289,3,-1,-1
289,4,-1,-1
289,5,-1,-1
289,6,-1,-1
289,7,-1,-1
290,0,0,160
290,1,0,160
290,2,-1,-1
290,3,-1,-1
290,4,-1,-1
290,5,-1,-1
290,6,-1,-1
290,7,-1,-1
291,0,0,160
291,1,0,160
291,2,-1,-1
291,3,-1,-1
291,4,-1,-1
291,5,-1,-1
291,6,-1,-1
291,7,-1,-1
292,0,0,160
292,1,0,160
292,2,-1,-1
292,3,-1,-1
292,4,-1,-1
292,5,-1,-1
292,6,-1,-1
292,7,-1,-1
293,0,0,160
293,1,0,160
293,2,-1,-1
293,3,-1,-1
293,4,-1,-1
293,5,-1,-1
293,6,-1,-1
293,7,-1,-1
294,0,0,160
294,1,0,160
294,2,-1,-1
294,3,-1,-1
294,4,-1,-1
294,5,-1,-1
294,6,-1,-1
294,7,-1,-1
295,0,0,160
295,1,0,160
295,2,-1,-1
295,3,-1,-1
295,4,-1,-1
295,5,-1,-1
295,6,-1,-1
295,7,-1,-1
296,0,0,160
296,1,0,160
296,2,-1,-1
296,3,-1,-1
296,4,-1,-1
296,5,-1,-1
296,6,-1,-1
296,7,-1,-1
297,0,0,160
297,1,0,160
297,2,-1,-1
297,3,-1,-1
297,4,-1,-1
297,5,-1,-1
297,6,-1,-1
297,7,-1,-1
298,0,0,160
298,1,0,160
298,2,-1,-1
298,3,-1,-1
298,4,-1,-1
298,5,-1,-1
298,6,-1,-1
298,7,-1,-1
299,0,0,160
299,1,0,160
299,2,-1,-1
299,3,-1,-1
299,4,-1,-1
299,5,-1,-1
299,6,-1,-1
299,7,-1,-1
300,0,0,160
300,1,0,160
300,2,-1,-1
300,3,-1,-1
300,4,-1,-1
300,5,-1,-1
300,6,-1,-1
300,7,-1,-1
301,0,0,160
301,1,0,160
301,2,-1,-1
301,3,-1,-1
301,4,-1,-1
301,5,-1,-1
301,6,-1,-1
301,7,-1,-1
302,0,0,160
302,1,0,160
302,2,-1,-1
302,3,-1,-1
302,4,-1,-1
302,5,-1,-1
302,6,-1,-1
302,7,-1,-1
303,0,0,160
303,1,0,160
303,2,-1,-1
303,3,-1,-1
303,4,-1,-1
303,5,-1,-1
303,6,-1,-1
303,7,-1,-1
304,0,0,160
304,1,0,160
304,2,-1,-1
304,3,-1,-1
304,4,-1,-1
304,5,-1,-1
304,6,-1,-1
304,7,-1,-1
305,0,0,160
305,1,0,160
305,2,-1,-1
305,3,-1,-1
305,4,-1,-1
305,5,-1,-1
305,6,-1,-1
305,7,-1,-1
306,0,0,160
306,1,0,160
306,2,-1,-1
306,3,-1,-1
306,4,-1,-1
306,5,-1,-1
306,6,-1,-1
306,7,-1,-1
307,0,0,160
307,1,0,160
307,2,-1,-1
307,3,-1,-1
307,4,-1,-1
307,5,-1,-1
307,6,-1,-1
307,7,-1,-1
308,0,0,160
308,1,0,160
308,2,-1,-1
308,3,-1,-1
308,4,-1,-1
308,5,-1,-1
308,6,-1,-1
308,7,-1,-1
309,0,0,160
309,1,0,160
309,2,-1,-1
309,3,-1,-1
309,4,-1,-1
309,5,-1,-1
309,6,-1,-1
309,7,-1,-1
310,0,0,160
310,1,0,160
310,2,-1,-1
310,3,-1,-1
310,4,-1,-1
310,5,-1,-1
310,6,-1,-1
310,7,-1,-1
311,0,0,160
311,1,0,160
311,2,-1,-1
311,3,-1,-1
311,4,-1,-1
311,5,-1,-1
311,6,-1,-1
311,7,-1,-1
312,0,0,160
312,1,0,160
312,2,-1,-1
312,3,-1,-1
312,4,-1,-1
312,5,-1,-1
312,6,-1,-1
312,7,-1,-1
313,0,0,160
313,1,0,160
313,2,-1,-1
313,3,-1,-1
313,4,-1,-1
313,5,-1,-1
313,6,-1,-1
313,7,-1,-1
314,0,0,160
314,1,0,160
314,2,-1,-1
314,3,-1,-1
314,4,-1,-1
314,5,-1,-1
314,6,-1,-1
314,7,-1,-1
315,0,0,160
315,1,0,160
315,2,-1,-1
315,3,-1,-1
315,4,-1,-1
315,5,-1,-1
315,6,-1,-1
315,7,-1,-1
316,0,0,160
316,1,0,160
316,2,-1,-1
316,3,-1,-1
316,4,-1,-1
316,5,-1,-1
316,6,-1,-1
316,7,-1,-1
317,0,0,160
317,1,0,160
317,2,-1,-1
317,3,-1,-1
317,4,-1,-1
317,5,-1,-1
317,6,-1,-1
317,7,-1,-1
318,0,0,160
318,1,0,160
318,2,-1,-1
318,3,-1,-1
318,4,-1,-1
318,5,-1,-1
318,6,-1,-1
318,7,-1,-1
319,0,0,160
319,1,0,160
319,2,-1,-1
319,3,-1,-1
319,4,-1,-1
319,5,-1,-1
319,6,-1,-1
319,7,-1,-1
320,0,0,160
320,1,0,160
320,2,-1,-1
320,3,-1,-1
320,4,-1,-1
320,5,-1,-1
320,6,-1,-1
320,7,-1,-1
321,0,0,160
321,1,0,160
321,2,-1,-1
321,3,-1,-1
321,4,-1,-1
321,5,-1,-1
321,6,-1,-1
321,7,-1,-1
322,0,0,160
322,1,0,160
322,2,-1,-1
322,3,-1,-1
322,4,-1,-1
322,5,-1,-1
322,6,-1,-1
322,7,-1,-1
323,0,0,160
323,1,0,160
323,2,-1,-1
323,3,-1,-1
323,4,-1,-1
323,5,-1,-1
323,6,-1,-1
323,7,-1,-1
324,0,0,160
324,1,0,160
324,2,-1,-1
324,3,-1,-1
324,4,-1,-1
324,5,-1,-1
324,6,-1,-1
324,7,-1,-1
325,0,0,160
325,1,0,160
325,2,-1,-1
325,3,-1,-1
325,4,-1,-1
325,5,-1,-1
325,6,-1,-1
325,7,-1,-1
326,0,0,160
326,1,0,160
326,2,-1,-1
326,3,-1,-1
326,4,-1,-1
326,5,-1,-1
326,6,-1,-1
326,7,-1,-1
327,0,0,160
327,1,0,160
327,2,-1,-1
327,3,-1,-1
327,4,-1,-1
327,5,-1,-1
327,6,-1,-1
327,7,-1,-1
328,0,0,160
328,1,0,160
328,2,-1,-1
328,3,-1,-1
328,4,-1,-1
328,5,-1,-1
328,6,-1,-1
328,7,-1,-1
329,0,0,160
329,1,0,160
329,2,-1,-1
329,3,-1,-1
329,4,-1,-1
329,5,-1,-1
329,6,-1,-1
329,7,-1,-1
330,0,0,160
330,1,0,160
330,2,-1,-1
330,3,-1,-1
330,4,-1,-1
330,5,-1,-1
330,6,-1,-1
330,7,-1,-1
331,0,0,160
331,1,0,160
331,2,-1,-1
331,3,-1,-1
331,4,-1,-1
331,5,-1,-1
331,6,-1,-1
331,7,-1,-1
332,0,0,160
332,1,0,160
332,2,-1,-1
332,3,-1,-1
332,4,-1,-1
332,5,-1,-1
332,6,-1,-1
332,7,-1,-1
333,0,0,160
333,1,0,160
333,2,-1,-1
333,3,-1,-1
333,4,-1,-1
333,5,-1,-1
333,6,-1,-1
333,7,-1,-1
334,0,0,160
334,1,0,160
334,2,-1,-1
334,3,-1,-1
334,4,-1,-1
334,5,-1,-1
334,6,-1,-1
334,7,-1,-1
335,0,0,160
335,1,0,160
335,2,-1,-1
335,3,-1,-1
335,4,-1,-1
335,5,-1,-1
335,6,-1,-1
335,7,-1,-1
336,0,0,160
336,1,0,160
336,2,-1,-1
336,3,-1,-1
336,4,-1,-1
336,5,-1,-1
336,6,-1,-1
336,7,-1,-1
337,0,0,160
337,1,0,160
337,2,-1,-1
337,3,-1,-1
337,4,-1,-1
337,5,-1,-1
337,6,-1,-1
337,7,-1,-1
338,0,0,160
338,1,0,160
338,2,-1,-1
338,3,-1,-1
338,4,-1,-1
338,5,-1,-1
338,6,-1,-1
338,7,-1,-1
339,0,0,160
339,1,0,160
339,2,-1,-1
339,3,-1,-1
339,4,-1,-1
339,5,-1,-1
339,6,-1,-1
339,7,-1,-1
340,0,0,160
340,1,0,160
340,2,-1,-1
340,3,-1,-1
340,4,-1,-1
340,5,-1,-1
340,6,-1,-1
340,7,-1,-1
341,0,0,160
341,1,0,160
341,2,-1,-1
341,3,-1,-1
341,4,-1,-1
341,5,-1,-1
341,6,-1,-1
341,7,-1,-1
342,0,0,160
342,1,0,160
342,2,-1,-1
342,3,-1,-1
342,4,-1,-1
342,5,-1,-1
342,6,-1,-1
342,7,-1,-1
343,0,0,160
343,1,0,160
343,2,-1,-1
343,3,-1,-1
343,4,-1,-1
343,5,-1,-1
343,6,-1,-1
343,7,-1,-1
344,0,0,160
344,1,0,160
344,2,-1,-1
344,3,-1,-1
344,4,-1,-1
344,5,-1,-1
344,6,-1,-1
344,7,-1,-1
345,0,0,160
345,1,0,160
345,2,-1,-1
345,3,-1,-1
345,4,-1,-1
345,5,-1,-1
345,6,-1,-1
345,7,-1,-1
346,0,0,160
346,1,0,160
346,2,-1,-1
346,3,-1,-1
346,4,-1,-1
346,5,-1,-1
346,6,-1,-1
346,7,-1,-1
347,0,0,160
347,1,0,160
347,2,-1,-1
347,3,-1,-1
347,4,-1,-1
347,5,-1,-1
347,6,-1,-1
347,7,-1,-1
348,0,0,160
348,1,0,160
348,2,-1,-1
348,3,-1,-1
348,4,-1,-1
348,5,-1,-1
348,6,-1,-1
348,7,-1,-1
349,0,0,160
349,1,0,160
349,2,-1,-1
349,3,-1,-1
349,4,-1,-1
349,5,-1,-1
349,6,-1,-1
349,7,-1,-1
350,0,0,160
350,1,0,160
350,2,-1,-1
350,3,-1,-1
350,4,-1,-1
350,5,-1,-1
350,6,-1,-1
350,7,-1,-1
351,0,0,160
351,1,0,160
351,2,-1,-1
351,3,-1,-1
351,4,-1,-1
351,5,-1,-1
351,6,-1,-1
351,7,-1,-1
352,0,0,160
352,1,0,160
352,2,-1,-1
352,3,-1,-1
352,4,-1,-1
352,5,-1,-1
352,6,-1,-1
352,7,-1,-1
353,0,0,160
353,1,0,160
353,2,-1,-1
353,3,-1,-1
353,4,-1,-1
353,5,-1,-1
353,6,-1,-1
353,7,-1,-1
354,0,0,160
354,1,0,160
354,2,-1,-1
354,3,-1,-1
354,4,-1,-1
354,5,-1,-1
354,6,-1,-1
354,7,-1,-1
355,0,0,160
355,1,0,160
355,2,-1,-1
355,3,-1,-1
355,4,-1,-1
355,5,-1,-1
355,6,-1,-1
355,7,-1,-1
356,0,0,160
356,1,0,160
356,2,-1,-1
356,3,-1,-1
356,4,-1,-1
356,5,-1,-1
356,6,-1,-1
356,7,-1,-1
357,0,0,160
357,1,0,160
357,2,-1,-1
357,3,-1,-1
357,4,-1,-1
357,5,-1,-1
357,6,-1,-1
357,7,-1,-1
358,0,0,160
358,1,0,160
358,2,-1,-1
358,3,-1,-1
358,4,-1,-1
358,5,-1,-1
358,6,-1,-1
358,7,-1,-1
359,0,0,160
359,1,0,160
359,2,-1,-1
359,3,-1,-1
359,4,-1,-1
359,5,-1,-1
359,6,-1,-1
359,7,-1,-1
360,0,0,160
360,1,0,160
360,2,-1,-1
360,3,-1,-1
360,4,-1,-1
360,5,-1,-1
360,6,-1,-1
360,7,-1,-1
361,0,0,160
361,1,0,160
361,2,-1,-1
361,3,-1,-1
361,4,-1,-1
361,5,-1,-1
361,6,-1,-1
361,7,-1,-1
362,0,0,160
362,1,0,160
362,2,-1,-1
362,3,-1,-1
362,4,-1,-1
362,5,-1,-1
362,6,-1,-1
362,7,-1,-1
363,0,0,160
363,1,0,160
363,2,-1,-1
363,3,-1,-1
363,4,-1,-1
363,5,-1,-1
363,6,-1,-1
363,7,-1,-1
364,0,0,160
364,1,0,160
364,2,-1,-1
364,3,-1,-1
364,4,-1,-1
364,5,-1,-1
364,6,-1,-1
364,7,-1,-1
365,0,0,160
365,1,0,160
365,2,-1,-1
365,3,-1,-1
365,4,-1,-1
365,5,-1,-1
365,6,-1,-1
365,7,-1,-1
366,0,0,160
366,1,0,160
366,2,-1,-1
366,3,-1,-1
366,4,-1,-1
366,5,-1,-1
366,6,-1,-1
366,7,-1,-1
367,0,0,160
367,1,0,160
367,2,-1,-1
367,3,-1,-1
367,4,-1,-1
367,5,-1,-1
367,6,-1,-1
