flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h3,h101,1513,1513,20
h32,h42,150,150,20
h4,h21,964,964,20
h6,h76,865,865,20
h7,h17,1413,1413,20
h9,h34,738,738,20
h11,h56,843,843,19
h12,h118,416,416,19
h12,h29,1338,1338,19
h14,h112,945,945,19
h19,h112,1378,1378,19
h2,h23,1149,1149,19
h20,h80,836,836,19
h22,h49,998,998,19
h5,h76,412,412,19
h9,h16,781,781,19
h9,h64,1333,1333,19
h1,h23,161,161,18
h10,h127,965,965,18
h13,h35,531,531,18
h15,h23,605,605,18
h16,h129,330,330,18
h2,h121,730,730,18
h26,h48,1079,1079,18
h28,h142,1045,1045,18
h30,h128,922,922,18
h31,h118,670,670,18
h6,h102,1379,1379,18
h8,h51,498,498,18
h11,h54,1293,1293,17
h11,h71,935,935,17
h15,h103,39,39,17
h17,h83,1226,1226,17
h18,h16,567,567,17
h20,h52,881,881,17
h23,h125,1342,1342,17
h29,h49,524,524,17
h3,h10,993,993,17
h3,h42,916,916,17
h31,h119,754,754,17
h31,h132,1306,1306,17
h32,h144,969,969,17
h5,h5,871,871,17
h6,h70,1425,1425,17
h8,h114,988,988,17
h8,h86,880,880,17
h10,h12,808,808,16
h12,h121,76,76,16
h13,h111,481,481,16
h13,h62,1280,1280,16
h15,h88,1119,1119,16
h19,h112,356,356,16
h2,h65,1409,1409,16
h20,h41,604,604,16
h25,h39,991,991,16
h25,h9,1270,1270,16
h3,h102,1141,1141,16
h3,h88,755,755,16
h31,h72,454,454,16
h4,h22,642,642,16
h5,h110,1062,1062,16
h8,h114,534,534,16
h1,h102,695,695,15
h11,h62,1322,1322,15
h14,h60,361,361,15
h15,h133,1397,1397,15
h17,h16,162,162,15
h18,h119,787,787,15
h2,h45,314,314,15
h20,h128,353,353,15
h22,h86,561,561,15
h26,h57,615,615,15
h27,h109,1463,1463,15
h27,h129,1238,1238,15
h27,h48,1089,1089,15
h3,h133,1508,1508,15
h30,h103,179,179,15
h4,h95,141,141,15
h6,h82,844,844,15
h7,h104,999,999,15
h7,h76,15,15,15
h9,h79,1172,1172,15
h1,h75,867,867,14
h11,h30,360,360,14
h11,h65,577,577,14
h12,h110,500,500,14
h13,h85,1308,1308,14
h2,h56,862,862,14
h26,h101,1125,1125,14
h27,h138,750,750,14
h28,h68,977,977,14
h30,h115,287,287,14
h30,h88,16,16,14
h5,h57,507,507,14
h6,h111,1257,1257,14
h7,h33,1389,1389,14
h8,h43,444,444,14
h8,h61,1385,1385,14
h1,h140,48,48,13
h1,h91,177,177,13
h11,h58,920,920,13
h14,h106,927,927,13
h17,h105,627,627,13
h17,h42,1324,1324,13
h17,h85,640,640,13
h21,h122,25,25,13
h21,h127,687,687,13
h21,h2,1466,1466,13
h21,h33,385,385,13
h21,h58,809,809,13
h21,h73,445,445,13
h23,h45,926,926,13
h24,h132,838,838,13
h25,h103,1183,1183,13
h26,h117,737,737,13
h27,h132,47,47,13
h27,h97,834,834,13
h29,h82,510,510,13
h31,h60,701,701,13
h32,h69,941,941,13
h4,h40,756,756,13
h6,h54,1367,1367,13
h9,h99,1075,1075,13
h1,h44,771,771,12
h10,h141,744,744,12
h10,h63,545,545,12
h11,h8,1083,1083,12
h12,h130,866,866,12
h12,h144,823,823,12
h13,h128,1018,1018,12
h15,h20,1446,1446,12
h15,h9,1317,1317,12
h16,h48,1036,1036,12
h17,h72,1088,1088,12
h20,h58,331,331,12
h20,h80,852,852,12
h21,h10,606,606,12
h21,h35,1232,1232,12
h23,h97,1515,1515,12
h24,h132,420,420,12
h24,h39,298,298,12
h26,h97,608,608,12
h28,h141,854,854,12
h28,h79,38,38,12
h29,h120,1386,1386,12
h3,h100,683,683,12
h3,h126,1056,1056,12
h31,h18,888,888,12
h32,h29,517,517,12
h4,h55,1059,1059,12
h5,h140,106,106,12
h5,h28,674,674,12
h6,h56,954,954,12
h6,h65,1194,1194,12
h7,h100,1469,1469,12
h7,h121,799,799,12
h10,h43,619,619,11
h11,h100,769,769,11
h12,h44,262,262,11
h15,h125,616,616,11
h16,h95,269,269,11
h19,h79,1443,1443,11
h2,h139,1225,1225,11
h2,h89,1198,1198,11
h20,h118,705,705,11
h20,h63,394,394,11
h20,h89,459,459,11
h21,h35,933,933,11
h22,h40,470,470,11
h25,h92,817,817,11
h28,h11,1150,1150,11
h29,h132,157,157,11
h3,h139,1065,1065,11
h3,h31,1375,1375,11
h30,h103,268,268,11
h31,h138,626,626,11
h32,h11,1206,1206,11
h32,h118,213,213,11
h32,h133,751,751,11
h4,h105,253,253,11
h6,h133,989,989,11
h6,h43,1484,1484,11
h7,h41,708,708,11
h9,h48,480,480,11
h9,h54,156,156,11
h9,h89,488,488,11
h1,h126,1171,1171,10
h1,h128,214,214,10
h1,h23,325,325,10
h10,h40,1081,1081,10
h10,h57,910,910,10
h11,h119,256,256,10
h13,h85,943,943,10
h17,h57,272,272,10
h17,h72,1465,1465,10
h17,h79,122,122,10
h18,h46,1162,1162,10
h19,h15,335,335,10
h19,h27,460,460,10
h19,h50,350,350,10
h2,h131,80,80,10
h2,h21,770,770,10
h2,h22,878,878,10
h21,h121,1370,1370,10
h21,h143,1239,1239,10
h21,h82,391,391,10
h22,h106,28,28,10
h22,h119,1426,1426,10
h23,h88,1155,1155,10
h26,h30,762,762,10
h27,h124,451,451,10
h27,h45,1479,1479,10
h28,h105,1091,1091,10
h28,h20,812,812,10
h28,h85,1363,1363,10
h29,h83,1044,1044,10
h3,h121,602,602,10
h3,h32,793,793,10
h3,h71,775,775,10
h30,h6,894,894,10
h30,h60,1032,1032,10
h31,h3,1182,1182,10
h31,h68,1490,1490,10
h4,h117,378,378,10
h4,h7,713,713,10
h4,h78,120,120,10
h6,h13,1259,1259,10
h7,h103,1251,1251,10
h7,h15,457,457,10
h7,h78,260,260,10
h8,h134,1160,1160,10
h9,h15,7,7,10
h9,h22,485,485,10
h9,h54,1208,1208,10
h1,h70,830,830,9
h10,h40,1496,1496,9
h10,h47,235,235,9
h11,h24,651,651,9
h11,h4,1480,1480,9
h12,h132,562,562,9
h14,h105,1499,1499,9
h15,h140,724,724,9
h16,h127,1010,1010,9
h16,h68,571,571,9
h18,h55,732,732,9
h18,h95,467,467,9
h19,h21,904,904,9
h19,h23,719,719,9
h2,h139,37,37,9
h2,h22,1361,1361,9
h20,h39,1199,1199,9
h22,h142,620,620,9
h23,h49,569,569,9
h24,h86,990,990,9
h25,h107,409,409,9
h25,h70,95,95,9
h26,h87,1441,1441,9
h29,h105,1462,1462,9
h29,h124,1223,1223,9
h3,h34,98,98,9
h31,h58,113,113,9
h32,h106,818,818,9
h32,h112,1057,1057,9
h32,h19,1048,1048,9
h32,h39,1459,1459,9
h4,h1,345,345,9
h4,h123,816,816,9
h5,h99,265,265,9
h6,h142,402,402,9
h7,h87,340,340,9
h8,h131,236,236,9
h8,h30,540,540,9
h8,h35,1207,1207,9
h8,h70,1341,1341,9
h9,h51,607,607,9
h1,h134,918,918,8
h10,h34,666,666,8
h11,h133,1452,1452,8
h11,h15,311,311,8
h11,h72,1086,1086,8
h11,h84,346,346,8
h12,h119,1227,1227,8
h12,h42,1360,1360,8
h12,h80,321,321,8
h13,h32,404,404,8
h13,h97,996,996,8
h15,h20,254,254,8
h15,h33,1364,1364,8
h15,h90,426,426,8
h16,h141,463,463,8
h16,h4,511,511,8
h17,h127,791,791,8
h18,h105,673,673,8
h19,h143,1242,1242,8
h19,h26,1196,1196,8
h2,h71,884,884,8
h2,h81,1043,1043,8
h20,h36,316,316,8
h20,h57,185,185,8
h22,h131,299,299,8
h22,h42,1213,1213,8
h24,h80,532,532,8
h24,h93,1489,1489,8
h25,h60,1387,1387,8
h26,h90,1114,1114,8
h27,h127,433,433,8
h27,h28,1067,1067,8
h27,h6,261,261,8
h28,h137,702,702,8
h28,h17,1326,1326,8
h28,h32,434,434,8
h29,h4,415,415,8
h29,h94,983,983,8
h3,h5,1303,1303,8
h3,h64,300,300,8
h3,h69,107,107,8
h30,h130,435,435,8
h31,h124,227,227,8
h31,h144,252,252,8
h31,h92,323,323,8
h4,h142,442,442,8
h4,h15,526,526,8
h4,h69,720,720,8
h6,h10,1053,1053,8
h6,h15,1051,1051,8
h6,h20,1294,1294,8
h6,h69,1403,1403,8
h6,h74,699,699,8
h7,h108,424,424,8
h7,h137,1430,1430,8
h7,h72,182,182,8
h9,h116,317,317,8
h1,h39,742,742,7
h11,h115,1011,1011,7
h11,h48,692,692,7
h12,h131,997,997,7
h12,h26,280,280,7
h13,h57,24,24,7
h13,h58,1521,1521,7
h14,h55,1300,1300,7
h16,h124,231,231,7
h16,h6,636,636,7
h18,h134,832,832,7
h19,h100,407,407,7
h19,h109,490,490,7
h19,h35,486,486,7
h2,h30,1105,1105,7
h2,h76,624,624,7
h23,h54,318,318,7
h24,h31,1130,1130,7
h24,h7,266,266,7
h24,h84,1285,1285,7
h25,h32,885,885,7
h25,h82,216,216,7
h27,h137,1433,1433,7
h3,h100,438,438,7
h3,h25,1135,1135,7
h3,h51,1440,1440,7
h3,h66,82,82,7
h30,h23,1174,1174,7
h4,h78,494,494,7
h5,h128,1233,1233,7
h5,h25,1278,1278,7
h5,h29,1491,1491,7
h6,h55,414,414,7
h6,h77,822,822,7
h7,h14,1472,1472,7
h7,h58,610,610,7
h8,h121,2,2,7
h8,h141,1106,1106,7
h8,h43,603,603,7
h9,h102,1325,1325,7
h9,h25,390,390,7
h10,h70,984,984,6
h10,h83,1023,1023,6
h11,h26,913,913,6
h11,h52,326,326,6
h12,h56,589,589,6
h12,h77,600,600,6
h12,h79,980,980,6
h13,h93,344,344,6
h15,h48,160,160,6
h15,h88,855,855,6
h17,h113,1236,1236,6
h18,h111,948,948,6
h18,h98,74,74,6
h19,h112,171,171,6
h20,h123,678,678,6
h20,h125,1253,1253,6
h20,h130,1352,1352,6
h20,h4,1372,1372,6
h21,h103,804,804,6
h21,h3,643,643,6
h22,h13,649,649,6
h23,h68,375,375,6
h24,h117,1266,1266,6
h25,h108,551,551,6
h26,h89,1230,1230,6
h27,h131,559,559,6
h27,h70,291,291,6
h28,h29,1037,1037,6
h29,h76,1052,1052,6
h30,h40,1193,1193,6
h31,h130,302,302,6
h31,h63,396,396,6
h32,h141,342,342,6
h32,h98,411,411,6
h4,h59,29,29,6
h6,h130,1380,1380,6
h7,h105,475,475,6
h7,h90,1346,1346,6
h7,h92,239,239,6
h8,h102,764,764,6
h8,h75,1277,1277,6
h8,h93,1132,1132,6
h9,h3,149,149,6
h1,h95,1064,1064,5
h10,h102,1019,1019,5
h10,h32,1070,1070,5
h11,h1,1450,1450,5
h11,h117,456,456,5
h12,h111,1113,1113,5
h13,h131,588,588,5
h13,h49,967,967,5
h13,h53,301,301,5
h13,h70,1022,1022,5
h14,h84,777,777,5
h15,h68,45,45,5
h18,h115,644,644,5
h2,h80,1286,1286,5
h22,h115,1398,1398,5
h22,h129,1377,1377,5
h22,h24,729,729,5
h22,h25,1349,1349,5
h24,h44,803,803,5
h25,h15,1301,1301,5
h25,h24,814,814,5
h25,h87,1410,1410,5
h26,h76,1401,1401,5
h27,h28,758,758,5
h27,h76,1295,1295,5
h29,h1,366,366,5
h29,h133,1001,1001,5
h30,h24,905,905,5
h31,h117,338,338,5
h31,h87,93,93,5
h32,h58,429,429,5
h4,h5,94,94,5
h6,h18,30,30,5
h6,h53,725,725,5
h8,h29,127,127,5
h8,h95,516,516,5
h9,h130,293,293,5
h1,h56,497,497,4
h11,h38,1124,1124,4
h11,h68,633,633,4
h12,h118,614,614,4
h12,h78,848,848,4
h13,h101,1146,1146,4
h13,h56,410,410,4
h13,h97,341,341,4
h16,h53,882,882,4
h23,h125,672,672,4
h25,h46,1290,1290,4
h25,h55,1060,1060,4
h26,h144,1356,1356,4
h27,h40,1247,1247,4
h3,h121,521,521,4
h32,h33,704,704,4
h4,h103,906,906,4
h4,h45,820,820,4
h4,h9,1212,1212,4
h6,h144,612,612,4
h7,h10,174,174,4
h8,h25,136,136,4
h8,h76,1245,1245,4
h9,h120,329,329,4
h9,h96,1029,1029,4
h1,h61,447,447,3
h10,h66,343,343,3
h10,h94,492,492,3
h15,h8,1304,1304,3
h16,h114,1221,1221,3
h19,h122,397,397,3
h19,h136,788,788,3
h2,h90,1034,1034,3
h20,h57,1021,1021,3
h20,h92,1009,1009,3
h23,h98,663,663,3
h29,h20,461,461,3
h29,h89,384,384,3
h30,h117,942,942,3
h30,h137,1110,1110,3
h30,h17,518,518,3
h32,h133,430,430,3
h32,h63,380,380,3
h10,h124,879,879,2
h10,h9,1168,1168,2
h11,h2,676,676,2
h14,h109,538,538,2
h17,h141,1423,1423,2
h24,h142,1298,1298,2
h28,h105,1353,1353,2
h30,h105,495,495,2
h30,h38,790,790,2
h4,h101,773,773,2
h8,h60,1143,1143,2
h9,h6,143,143,2
h14,h47,1273,1273,1
h16,h103,688,688,1
h2,h33,1482,1482,1
h23,h138,395,395,1
h29,h47,1012,1012,1
h3,h87,129,129,1
h9,h4,1025,1025,1
