flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h16,h88,755,755,14
h17,h134,1461,1461,14
h18,h133,989,989,14
h18,h16,549,549,14
h18,h42,150,150,14
h19,h102,1325,1325,14
h2,h77,2109,2109,14
h20,h92,1009,1009,14
h24,h41,1692,1692,14
h24,h76,1245,1245,14
h24,h82,844,844,14
h25,h27,2248,2248,14
h26,h9,1168,1168,14
h26,h92,1797,1797,14
h27,h142,1843,1843,14
h27,h31,2029,2029,14
h28,h64,1739,1739,14
h28,h68,2186,2186,14
h29,h94,1868,1868,14
h3,h82,510,510,14
h31,h26,1789,1789,14
h31,h52,1004,1004,14
h32,h130,1380,1380,14
h32,h139,1065,1065,14
h6,h77,2156,2156,14
h7,h106,1581,1581,14
h7,h70,830,830,14
h9,h124,1602,1602,14
h9,h124,1951,1951,14
h9,h125,616,616,14
h9,h32,1631,1631,14
h10,h110,2048,2048,13
h10,h68,2261,2261,13
h11,h26,280,280,13
h11,h54,1293,1293,13
h12,h79,980,980,13
h13,h106,927,927,13
h14,h129,1847,1847,13
h14,h58,1521,1521,13
h15,h47,52,52,13
h16,h127,1628,1628,13
h16,h48,1036,1036,13
h17,h37,1857,1857,13
h17,h37,2089,2089,13
h17,h68,1931,1931,13
h18,h1,345,345,13
h18,h21,2069,2069,13
h2,h55,1059,1059,13
h2,h72,1883,1883,13
h20,h130,1352,1352,13
h21,h120,1978,1978,13
h23,h7,2062,2062,13
h23,h91,1662,1662,13
h24,h42,1573,1573,13
h24,h86,990,990,13
h25,h77,600,600,13
h25,h9,1270,1270,13
h26,h6,143,143,13
h26,h71,884,884,13
h27,h137,702,702,13
h27,h83,2150,2150,13
h28,h88,1169,1169,13
h3,h28,674,674,13
h3,h77,1744,1744,13
h3,h87,2151,2151,13
h30,h39,2063,2063,13
h30,h79,1443,1443,13
h5,h92,1002,1002,13
h6,h10,2185,2185,13
h6,h30,1558,1558,13
h8,h56,1913,1913,13
h9,h68,2220,2220,13
h9,h70,2034,2034,13
h1,h50,350,350,12
h1,h77,1211,1211,12
h12,h138,2195,2195,12
h12,h141,858,858,12
h13,h124,1223,1223,12
h13,h28,1067,1067,12
h14,h85,1537,1537,12
h14,h97,1780,1780,12
h15,h59,949,949,12
h15,h62,1280,1280,12
h16,h141,921,921,12
h17,h113,951,951,12
h17,h32,1641,1641,12
h17,h61,1385,1385,12
h17,h89,384,384,12
h19,h103,268,268,12
h19,h106,1634,1634,12
h20,h123,678,678,12
h21,h133,1452,1452,12
h21,h63,432,432,12
h22,h51,498,498,12
h22,h56,410,410,12
h22,h57,1101,1101,12
h22,h65,1409,1409,12
h23,h28,1531,1531,12
h24,h100,407,407,12
h24,h59,1614,1614,12
h25,h141,1429,1429,12
h25,h37,1807,1807,12
h26,h117,737,737,12
h26,h70,132,132,12
h27,h40,1247,1247,12
h28,h11,1150,1150,12
h28,h54,2016,2016,12
h28,h61,2141,2141,12
h29,h132,420,420,12
h3,h69,1736,1736,12
h31,h87,93,93,12
h32,h126,530,530,12
h32,h30,1448,1448,12
h32,h33,704,704,12
h32,h64,2076,2076,12
h6,h109,1779,1779,12
h6,h43,2125,2125,12
h6,h78,1197,1197,12
h7,h14,1773,1773,12
h8,h24,765,765,12
h8,h95,1173,1173,12
h9,h17,1546,1546,12
h1,h144,1630,1630,11
h1,h17,1017,1017,11
h1,h25,136,136,11
h1,h37,2065,2065,11
h1,h75,685,685,11
h10,h32,885,885,11
h10,h90,426,426,11
h11,h116,1528,1528,11
h11,h129,1702,1702,11
h11,h26,913,913,11
h11,h97,996,996,11
h12,h10,1644,1644,11
h12,h113,1687,1687,11
h12,h142,2043,2043,11
h12,h42,1360,1360,11
h13,h127,791,791,11
h13,h53,301,301,11
h13,h68,977,977,11
h13,h90,1176,1176,11
h14,h74,1822,1822,11
h15,h132,562,562,11
h15,h34,1920,1920,11
h15,h95,141,141,11
h16,h86,2137,2137,11
h17,h79,122,122,11
h18,h24,1477,1477,11
h19,h111,1113,1113,11
h19,h131,1588,1588,11
h19,h144,1587,1587,11
h19,h43,1658,1658,11
h19,h66,1759,1759,11
h2,h141,1595,1595,11
h2,h54,318,318,11
h20,h117,456,456,11
h21,h105,475,475,11
h21,h107,1749,1749,11
h21,h116,1944,1944,11
h21,h74,204,204,11
h21,h8,1083,1083,11
h21,h92,817,817,11
h23,h30,540,540,11
h25,h143,1111,1111,11
h25,h65,1856,1856,11
h25,h72,1218,1218,11
h25,h97,608,608,11
h26,h2,1466,1466,11
h26,h76,225,225,11
h26,h88,917,917,11
h28,h113,1777,1777,11
h29,h4,972,972,11
h29,h94,983,983,11
h3,h10,993,993,11
h3,h128,922,922,11
h3,h138,2047,2047,11
h3,h143,1242,1242,11
h3,h51,1334,1334,11
h30,h121,1354,1354,11
h30,h83,102,102,11
h32,h106,818,818,11
h32,h109,490,490,11
h32,h115,644,644,11
h32,h129,1377,1377,11
h4,h39,1459,1459,11
h5,h68,1939,1939,11
h6,h140,724,724,11
h7,h64,300,300,11
h7,h76,2019,2019,11
h8,h113,1732,1732,11
h8,h114,988,988,11
h8,h124,451,451,11
h1,h142,442,442,10
h1,h33,1364,1364,10
h1,h78,1886,1886,10
h10,h130,302,302,10
h10,h24,1166,1166,10
h10,h31,1593,1593,10
h10,h56,1408,1408,10
h11,h17,968,968,10
h11,h84,346,346,10
h12,h123,1925,1925,10
h14,h107,472,472,10
h14,h125,1078,1078,10
h14,h131,2250,2250,10
h14,h138,1830,1830,10
h14,h39,1199,1199,10
h15,h20,254,254,10
h15,h26,1196,1196,10
h15,h76,1295,1295,10
h16,h68,45,45,10
h17,h108,1229,1229,10
h17,h98,74,74,10
h18,h46,1162,1162,10
h18,h88,16,16,10
h18,h90,232,232,10
h19,h58,920,920,10
h19,h63,545,545,10
h19,h76,328,328,10
h2,h95,467,467,10
h20,h48,1530,1530,10
h21,h10,606,606,10
h21,h133,430,430,10
h21,h82,1704,1704,10
h22,h72,1088,1088,10
h22,h76,1052,1052,10
h22,h78,120,120,10
h23,h100,1469,1469,10
h23,h64,1810,1810,10
h24,h144,1727,1727,10
h24,h32,2010,2010,10
h24,h42,916,916,10
h25,h49,1287,1287,10
h25,h85,1308,1308,10
h25,h98,57,57,10
h26,h15,335,335,10
h27,h138,750,750,10
h27,h8,1535,1535,10
h27,h90,1114,1114,10
h28,h133,751,751,10
h29,h4,415,415,10
h3,h135,1657,1657,10
h30,h2,1617,1617,10
h30,h55,2123,2123,10
h31,h36,1943,1943,10
h32,h11,1206,1206,10
h32,h123,849,849,10
h32,h17,1147,1147,10
h32,h51,607,607,10
h4,h100,683,683,10
h5,h57,910,910,10
h6,h116,73,73,10
h6,h130,1647,1647,10
h6,h60,1374,1374,10
h6,h86,561,561,10
h7,h20,812,812,10
h7,h42,1213,1213,10
h7,h58,610,610,10
h7,h78,260,260,10
h8,h134,918,918,10
h8,h97,2223,2223,10
h9,h80,532,532,10
h1,h6,740,740,9
h1,h83,1569,1569,9
h10,h34,666,666,9
h10,h53,725,725,9
h11,h13,649,649,9
h12,h105,1091,1091,9
h13,h112,171,171,9
h13,h25,1135,1135,9
h13,h31,2100,2100,9
h13,h93,344,344,9
h14,h38,790,790,9
h15,h109,2255,2255,9
h15,h121,1370,1370,9
h15,h39,1694,1694,9
h15,h88,1119,1119,9
h17,h113,1236,1236,9
h17,h136,955,955,9
h18,h19,1048,1048,9
h18,h24,814,814,9
h18,h31,1047,1047,9
h18,h54,156,156,9
h18,h94,2111,2111,9
h19,h10,86,86,9
h19,h144,2236,2236,9
h19,h39,298,298,9
h19,h65,431,431,9
h2,h121,730,730,9
h2,h17,1326,1326,9
h2,h73,2078,2078,9
h20,h119,1227,1227,9
h20,h34,738,738,9
h20,h41,604,604,9
h20,h66,82,82,9
h21,h112,1378,1378,9
h21,h84,70,70,9
h22,h120,1096,1096,9
h23,h137,1430,1430,9
h24,h108,551,551,9
h24,h143,994,994,9
h24,h22,1361,1361,9
h24,h23,2179,2179,9
h24,h23,325,325,9
h24,h30,1775,1775,9
h24,h87,340,340,9
h25,h113,1792,1792,9
h26,h127,1010,1010,9
h26,h137,1966,1966,9
h27,h19,1957,1957,9
h27,h4,1983,1983,9
h28,h100,438,438,9
h28,h128,214,214,9
h28,h131,1215,1215,9
h28,h46,1829,1829,9
h29,h17,1471,1471,9
h3,h111,1257,1257,9
h3,h84,1285,1285,9
h3,h99,1075,1075,9
h30,h122,25,25,9
h30,h138,626,626,9
h30,h17,1945,1945,9
h30,h20,728,728,9
h30,h48,1778,1778,9
h30,h65,577,577,9
h32,h135,1092,1092,9
h32,h32,793,793,9
h32,h48,1089,1089,9
h32,h48,1145,1145,9
h4,h110,1553,1553,9
h4,h2,1219,1219,9
h4,h41,779,779,9
h4,h72,182,182,9
h5,h105,2166,2166,9
h5,h106,28,28,9
h5,h110,1134,1134,9
h5,h30,164,164,9
h6,h69,107,107,9
h7,h17,271,271,9
h7,h77,2176,2176,9
h8,h70,1591,1591,9
h8,h86,880,880,9
h9,h58,1859,1859,9
h9,h89,488,488,9
h1,h117,2232,2232,8
h1,h118,1907,1907,8
h1,h36,316,316,8
h1,h6,636,636,8
h10,h104,2217,2217,8
h10,h40,1496,1496,8
h10,h49,569,569,8
h10,h82,355,355,8
h11,h16,2153,2153,8
h11,h70,1427,1427,8
h11,h95,269,269,8
h12,h78,494,494,8
h13,h112,1965,1965,8
h13,h7,1652,1652,8
h13,h97,341,341,8
h14,h111,1964,1964,8
h14,h30,360,360,8
h14,h46,736,736,8
h15,h121,76,76,8
h15,h17,59,59,8
h16,h10,1996,1996,8
h16,h13,1259,1259,8
h16,h46,124,124,8
h16,h86,2203,2203,8
h17,h108,424,424,8
h17,h11,837,837,8
h17,h113,1878,1878,8
h17,h54,1208,1208,8
h17,h69,941,941,8
h17,h83,1023,1023,8
h18,h108,846,846,8
h19,h18,888,888,8
h19,h2,1592,1592,8
h19,h30,1105,1105,8
h19,h49,1620,1620,8
h19,h91,2210,2210,8
h2,h104,1998,1998,8
h2,h124,1296,1296,8
h2,h133,1823,1823,8
h2,h45,820,820,8
h2,h48,480,480,8
h2,h74,1701,1701,8
h2,h94,492,492,8
h2,h99,2152,2152,8
h20,h135,763,763,8
h20,h141,1855,1855,8
h20,h52,881,881,8
h21,h134,739,739,8
h21,h18,2239,2239,8
h21,h73,445,445,8
h21,h91,496,496,8
h22,h125,1812,1812,8
h22,h87,1441,1441,8
h23,h22,485,485,8
h24,h12,1578,1578,8
h24,h48,1888,1888,8
h24,h98,411,411,8
h25,h99,238,238,8
h26,h122,883,883,8
h26,h14,2183,2183,8
h27,h120,1852,1852,8
h27,h126,981,981,8
h27,h29,1037,1037,8
h27,h66,1084,1084,8
h28,h127,433,433,8
h28,h57,223,223,8
h28,h85,1363,1363,8
h28,h87,1681,1681,8
h29,h117,378,378,8
h29,h120,2116,2116,8
h29,h18,30,30,8
h29,h57,2039,2039,8
h3,h112,356,356,8
h3,h33,385,385,8
h3,h45,1475,1475,8
h3,h51,1757,1757,8
h3,h70,1574,1574,8
h30,h113,1722,1722,8
h30,h121,2146,2146,8
h30,h128,1153,1153,8
h30,h87,2231,2231,8
h31,h104,999,999,8
h31,h142,2254,2254,8
h32,h139,37,37,8
h32,h22,878,878,8
h4,h103,2147,2147,8
h4,h141,463,463,8
h4,h85,1851,1851,8
h4,h91,449,449,8
h5,h132,838,838,8
h5,h37,887,887,8
h5,h43,1721,1721,8
h5,h43,444,444,8
h5,h5,871,871,8
h5,h76,412,412,8
h6,h15,1051,1051,8
h6,h32,434,434,8
h6,h72,1556,1556,8
h7,h112,945,945,8
h7,h15,457,457,8
h8,h68,571,571,8
h9,h3,149,149,8
h9,h49,998,998,8
h9,h67,352,352,8
h9,h70,1988,1988,8
h9,h76,44,44,8
h9,h92,2090,2090,8
h1,h105,673,673,7
h1,h115,1398,1398,7
h1,h126,1171,1171,7
h1,h40,2059,2059,7
h1,h64,1333,1333,7
h11,h38,1124,1124,7
h11,h5,1750,1750,7
h11,h70,984,984,7
h11,h87,1968,1968,7
h12,h131,559,559,7
h12,h144,1411,1411,7
h12,h144,823,823,7
h13,h112,1836,1836,7
h13,h62,1322,1322,7
h13,h85,943,943,7
h14,h125,1253,1253,7
h14,h84,1737,1737,7
h14,h84,777,777,7
h14,h97,834,834,7
h15,h129,330,330,7
h15,h131,80,80,7
h15,h31,1130,1130,7
h15,h40,1193,1193,7
h16,h116,1473,1473,7
h16,h144,925,925,7
h16,h71,1610,1610,7
h17,h32,404,404,7
h18,h23,1149,1149,7
h18,h31,1375,1375,7
h2,h114,1291,1291,7
h2,h130,435,435,7
h2,h29,1858,1858,7
h2,h53,2040,2040,7
h2,h7,1671,1671,7
h20,h140,106,106,7
h20,h58,331,331,7
h20,h83,1044,1044,7
h21,h32,1070,1070,7
h21,h38,392,392,7
h21,h84,611,611,7
h22,h86,1800,1800,7
h23,h110,1568,1568,7
h23,h140,48,48,7
h23,h88,1155,1155,7
h24,h35,486,486,7
h25,h1,366,366,7
h25,h119,256,256,7
h25,h29,127,127,7
h25,h51,908,908,7
h25,h82,216,216,7
h25,h85,1992,1992,7
h26,h120,1809,1809,7
h26,h127,965,965,7
h26,h26,630,630,7
h26,h31,387,387,7
h26,h4,511,511,7
h28,h118,1646,1646,7
h28,h130,2234,2234,7
h3,h108,289,289,7
h3,h48,692,692,7
h3,h51,1440,1440,7
h30,h122,733,733,7
h30,h23,719,719,7
h31,h42,1324,1324,7
h31,h58,113,113,7
h31,h79,1474,1474,7
h32,h5,1303,1303,7
h4,h113,648,648,7
h4,h69,1403,1403,7
h4,h79,38,38,7
h5,h118,213,213,7
h5,h120,2015,2015,7
h5,h133,2096,2096,7
h6,h46,598,598,7
h6,h92,323,323,7
h8,h144,612,612,7
h8,h3,643,643,7
h8,h3,919,919,7
h8,h44,771,771,7
h8,h79,1172,1172,7
h9,h133,1854,1854,7
h9,h25,390,390,7
h9,h63,394,394,7
h9,h7,266,266,7
h9,h87,2119,2119,7
h10,h72,1086,1086,6
h11,h68,633,633,6
h12,h119,1438,1438,6
h12,h56,954,954,6
h12,h78,848,848,6
h13,h14,1862,1862,6
h13,h35,531,531,6
h13,h61,2051,2051,6
h14,h11,1698,1698,6
h15,h131,997,997,6
h16,h60,2172,2172,6
h17,h105,627,627,6
h17,h132,27,27,6
h18,h132,541,541,6
h2,h100,1997,1997,6
h2,h37,1258,1258,6
h2,h71,1989,1989,6
h20,h57,185,185,6
h20,h82,391,391,6
h21,h103,804,804,6
h21,h130,866,866,6
h21,h80,836,836,6
h22,h25,1349,1349,6
h23,h54,1156,1156,6
h24,h100,1815,1815,6
h25,h103,39,39,6
h25,h43,2121,2121,6
h25,h81,1571,1571,6
h26,h108,1869,1869,6
h26,h120,329,329,6
h26,h141,342,342,6
h26,h41,1790,1790,6
h26,h67,1396,1396,6
h28,h102,1758,1758,6
h28,h117,1031,1031,6
h29,h114,2108,2108,6
h29,h55,414,414,6
h3,h71,33,33,6
h30,h103,179,179,6
h30,h128,114,114,6
h30,h70,95,95,6
h31,h73,944,944,6
h32,h102,1379,1379,6
h32,h138,1664,1664,6
h4,h20,208,208,6
h4,h34,98,98,6
h4,h5,94,94,6
h5,h56,589,589,6
h5,h66,1728,1728,6
h6,h11,2003,2003,6
h7,h122,2115,2115,6
h8,h28,758,758,6
h10,h43,619,619,5
h10,h71,935,935,5
h13,h102,764,764,5
h14,h24,729,729,5
h15,h131,631,631,5
h16,h112,505,505,5
h16,h55,1921,1921,5
h16,h6,261,261,5
h16,h7,1714,1714,5
h18,h55,732,732,5
h18,h68,375,375,5
h19,h27,2131,2131,5
h20,h74,2023,2023,5
h22,h119,1426,1426,5
h22,h124,1095,1095,5
h22,h128,353,353,5
h22,h59,29,29,5
h25,h143,557,557,5
h25,h87,1982,1982,5
h26,h141,1106,1106,5
h26,h44,262,262,5
h26,h44,574,574,5
h28,h80,116,116,5
h29,h24,651,651,5
h3,h43,853,853,5
h30,h105,253,253,5
h30,h85,2252,2252,5
h32,h15,311,311,5
h32,h63,1129,1129,5
h32,h66,2046,2046,5
h32,h85,1314,1314,5
h6,h42,1186,1186,5
h6,h8,1304,1304,5
h7,h129,1256,1256,5
h7,h24,905,905,5
h7,h6,1492,1492,5
h9,h12,1585,1585,5
h9,h75,258,258,5
h1,h115,287,287,4
h10,h142,2164,2164,4
h11,h117,338,338,4
h13,h11,797,797,4
h13,h92,1139,1139,4
h13,h95,516,516,4
h2,h116,2011,2011,4
h2,h125,1994,1994,4
h2,h38,1384,1384,4
h24,h128,1626,1626,4
h25,h134,1653,1653,4
h25,h53,1678,1678,4
h28,h76,1401,1401,4
h3,h77,62,62,4
h31,h127,1615,1615,4
h31,h23,605,605,4
h31,h4,370,370,4
h32,h47,2204,2204,4
h32,h58,2163,2163,4
h4,h120,2171,2171,4
h4,h59,2207,2207,4
h5,h105,1353,1353,4
h5,h125,1342,1342,4
h6,h15,7,7,4
h7,h18,1033,1033,4
h7,h97,1515,1515,4
h8,h9,1317,1317,4
h11,h10,1603,1603,3
h11,h120,914,914,3
h11,h81,1696,1696,3
h12,h120,2021,2021,3
h12,h127,687,687,3
h12,h29,1338,1338,3
h14,h128,1741,1741,3
h16,h125,503,503,3
h17,h36,20,20,3
h18,h117,319,319,3
h18,h3,163,163,3
h23,h138,395,395,3
h24,h13,1231,1231,3
h24,h28,110,110,3
h26,h16,1163,1163,3
h27,h65,2157,2157,3
h28,h30,762,762,3
h29,h125,1709,1709,3
h29,h23,1174,1174,3
h30,h41,1619,1619,3
h31,h131,236,236,3
h32,h80,1286,1286,3
h32,h89,1198,1198,3
h4,h15,526,526,3
h4,h2,247,247,3
h4,h30,1481,1481,3
h5,h133,1674,1674,3
h5,h44,2002,2002,3
h7,h4,2094,2094,3
h9,h57,2233,2233,3
h10,h127,829,829,2
h12,h118,614,614,2
h15,h38,1161,1161,2
h15,h69,720,720,2
h17,h116,1457,1457,2
h17,h123,2197,2197,2
h17,h133,833,833,2
h19,h122,2032,2032,2
h19,h84,1234,1234,2
h2,h76,624,624,2
h25,h143,158,158,2
h28,h33,230,230,2
h30,h121,629,629,2
h30,h48,160,160,2
h7,h75,2201,2201,2
h9,h61,1875,1875,2
h1,h33,1955,1955,1
h12,h105,2167,2167,1
h12,h2,676,676,1
h13,h40,792,792,1
h15,h113,446,446,1
h19,h142,1045,1045,1
h19,h63,891,891,1
h21,h101,2189,2189,1
h21,h29,1241,1241,1
h22,h138,201,201,1
h25,h101,1428,1428,1
h25,h117,1940,1940,1
h26,h91,694,694,1
h3,h131,1179,1179,1
h3,h142,1975,1975,1
h3,h3,1182,1182,1
h3,h86,1203,1203,1
h6,h78,63,63,1
