flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h7,h104,999,999,24
h9,h125,1078,1078,24
h11,h8,1083,1083,23
h12,h56,1408,1408,23
h12,h80,716,716,23
h13,h52,1305,1305,23
h14,h105,1499,1499,23
h16,h129,330,330,23
h17,h60,469,469,23
h19,h125,1123,1123,23
h2,h30,1105,1105,23
h21,h127,687,687,23
h27,h127,433,433,23
h27,h137,1433,1433,23
h30,h21,621,621,23
h31,h67,653,653,23
h13,h111,481,481,22
h18,h51,1404,1404,22
h27,h127,1066,1066,22
h1,h65,1344,1344,21
h11,h4,1480,1480,21
h16,h114,1221,1221,21
h22,h129,1377,1377,21
h23,h124,1095,1095,21
h25,h46,1290,1290,21
h27,h40,1247,1247,21
h27,h76,1295,1295,21
h3,h100,683,683,21
h3,h126,1056,1056,21
h4,h142,442,442,21
h4,h23,628,628,21
h7,h33,1389,1389,21
h1,h61,447,447,20
h10,h47,1249,1249,20
h12,h121,76,76,20
h19,h100,407,407,20
h2,h22,878,878,20
h2,h45,314,314,20
h23,h45,926,926,20
h32,h60,741,741,20
h6,h43,1484,1484,20
h8,h21,257,257,20
h1,h56,497,497,19
h10,h43,619,619,19
h11,h144,1411,1411,19
h11,h56,843,843,19
h12,h29,1338,1338,19
h15,h45,1475,1475,19
h16,h134,1461,1461,19
h16,h59,1159,1159,19
h17,h105,627,627,19
h18,h11,837,837,19
h20,h45,1027,1027,19
h24,h115,1329,1329,19
h26,h76,225,225,19
h3,h121,602,602,19
h30,h128,922,922,19
h31,h68,1490,1490,19
h6,h55,414,414,19
h6,h56,954,954,19
h6,h76,865,865,19
h8,h77,1211,1211,19
h10,h40,1496,1496,18
h14,h55,1300,1300,18
h14,h60,361,361,18
h21,h82,391,391,18
h23,h64,1382,1382,18
h25,h39,991,991,18
h27,h51,908,908,18
h27,h97,834,834,18
h32,h42,150,150,18
h7,h58,610,610,18
h8,h30,774,774,18
h8,h76,1245,1245,18
h1,h140,48,48,17
h11,h103,184,184,17
h11,h38,1124,1124,17
h12,h77,600,600,17
h13,h101,1146,1146,17
h13,h143,1111,1111,17
h13,h53,301,301,17
h15,h103,39,39,17
h16,h51,1334,1334,17
h17,h72,1465,1465,17
h19,h28,462,462,17
h2,h21,770,770,17
h2,h72,1331,1331,17
h22,h131,299,299,17
h23,h125,1342,1342,17
h23,h141,921,921,17
h23,h54,318,318,17
h24,h83,632,632,17
h25,h9,1270,1270,17
h26,h16,1163,1163,17
h28,h17,1326,1326,17
h30,h41,1292,1292,17
h32,h126,530,530,17
h32,h133,751,751,17
h5,h128,1233,1233,17
h6,h133,989,989,17
h6,h20,1294,1294,17
h8,h35,1207,1207,17
h9,h67,352,352,17
h11,h119,256,256,16
h11,h70,1427,1427,16
h13,h85,1308,1308,16
h15,h28,707,707,16
h19,h35,486,486,16
h20,h123,678,678,16
h22,h115,1398,1398,16
h25,h24,814,814,16
h26,h89,1230,1230,16
h27,h4,381,381,16
h27,h80,1512,1512,16
h29,h4,415,415,16
h3,h71,775,775,16
h30,h6,894,894,16
h31,h18,888,888,16
h4,h40,756,756,16
h5,h76,412,412,16
h6,h65,1194,1194,16
h8,h125,859,859,16
h9,h89,488,488,16
h1,h75,867,867,15
h10,h12,808,808,15
h10,h57,910,910,15
h13,h17,1471,1471,15
h13,h49,967,967,15
h14,h47,1273,1273,15
h14,h56,1445,1445,15
h16,h4,511,511,15
h16,h57,374,374,15
h18,h13,440,440,15
h18,h88,929,929,15
h19,h144,586,586,15
h2,h23,1149,1149,15
h20,h128,353,353,15
h21,h121,1370,1370,15
h21,h94,1487,1487,15
h22,h142,620,620,15
h22,h16,1432,1432,15
h24,h132,420,420,15
h25,h95,1077,1077,15
h26,h57,615,615,15
h26,h97,608,608,15
h28,h31,1416,1416,15
h28,h67,1436,1436,15
h29,h133,1001,1001,15
h3,h88,755,755,15
h30,h129,864,864,15
h31,h3,1182,1182,15
h4,h92,1002,1002,15
h5,h116,1473,1473,15
h6,h138,727,727,15
h6,h144,612,612,15
h7,h35,1087,1087,15
h8,h60,1143,1143,15
h1,h23,161,161,14
h1,h23,325,325,14
h1,h24,765,765,14
h11,h82,355,355,14
h13,h96,893,893,14
h16,h124,231,231,14
h16,h48,1036,1036,14
h16,h79,1474,1474,14
h17,h57,272,272,14
h18,h48,528,528,14
h19,h114,978,978,14
h19,h57,623,623,14
h2,h4,972,972,14
h2,h80,1286,1286,14
h2,h81,1043,1043,14
h20,h58,331,331,14
h20,h63,394,394,14
h22,h24,729,729,14
h22,h40,470,470,14
h23,h22,1330,1330,14
h24,h37,60,60,14
h26,h87,1441,1441,14
h28,h131,1215,1215,14
h28,h79,38,38,14
h29,h132,157,157,14
h3,h10,993,993,14
h3,h133,1508,1508,14
h30,h88,16,16,14
h31,h72,454,454,14
h31,h87,93,93,14
h31,h92,323,323,14
h32,h69,1412,1412,14
h4,h95,141,141,14
h5,h22,1435,1435,14
h6,h53,725,725,14
h7,h15,457,457,14
h7,h18,1033,1033,14
h8,h43,603,603,14
h9,h116,317,317,14
h1,h102,695,695,13
h1,h91,177,177,13
h10,h127,965,965,13
h10,h88,1169,1169,13
h11,h15,311,311,13
h11,h46,598,598,13
h12,h131,997,997,13
h12,h78,848,848,13
h13,h97,341,341,13
h15,h20,254,254,13
h15,h97,966,966,13
h16,h23,1506,1506,13
h2,h22,1361,1361,13
h2,h33,1482,1482,13
h20,h130,1352,1352,13
h20,h41,604,604,13
h20,h52,881,881,13
h21,h10,606,606,13
h21,h122,25,25,13
h21,h2,1466,1466,13
h21,h98,57,57,13
h22,h42,1213,1213,13
h24,h132,838,838,13
h24,h67,1396,1396,13
h25,h92,817,817,13
h27,h132,47,47,13
h28,h32,434,434,13
h30,h42,556,556,13
h31,h132,1306,1306,13
h32,h106,818,818,13
h5,h37,887,887,13
h5,h54,1327,1327,13
h6,h143,557,557,13
h7,h41,779,779,13
h8,h106,1254,1254,13
h8,h25,136,136,13
h9,h48,480,480,13
h9,h99,1075,1075,13
h1,h38,392,392,12
h10,h70,125,125,12
h13,h32,404,404,12
h13,h97,996,996,12
h14,h112,945,945,12
h14,h4,370,370,12
h15,h88,855,855,12
h16,h141,463,463,12
h16,h38,1384,1384,12
h17,h75,1204,1204,12
h18,h105,673,673,12
h18,h119,787,787,12
h18,h46,1162,1162,12
h20,h39,1199,1199,12
h20,h4,1372,1372,12
h21,h35,933,933,12
h23,h28,487,487,12
h25,h82,216,216,12
h25,h99,238,238,12
h26,h58,1250,1250,12
h28,h105,1091,1091,12
h28,h48,637,637,12
h29,h47,1012,1012,12
h29,h94,983,983,12
h3,h102,1141,1141,12
h3,h32,793,793,12
h30,h117,942,942,12
h30,h17,518,518,12
h30,h23,1174,1174,12
h32,h129,1256,1256,12
h32,h144,969,969,12
h4,h123,816,816,12
h4,h7,713,713,12
h5,h140,106,106,12
h5,h5,871,871,12
h6,h15,1051,1051,12
h6,h82,844,844,12
h7,h108,424,424,12
h7,h2,1439,1439,12
h7,h41,568,568,12
h7,h78,260,260,12
h8,h86,880,880,12
h9,h34,738,738,12
h9,h6,143,143,12
h10,h141,744,744,11
h11,h2,676,676,11
h11,h54,1293,1293,11
h12,h132,562,562,11
h13,h93,344,344,11
h14,h71,33,33,11
h15,h33,1364,1364,11
h15,h51,1120,1120,11
h17,h134,924,924,11
h17,h16,162,162,11
h17,h28,110,110,11
h17,h79,122,122,11
h17,h85,640,640,11
h18,h111,948,948,11
h19,h21,904,904,11
h19,h26,1196,1196,11
h19,h50,350,350,11
h19,h90,1255,1255,11
h2,h131,80,80,11
h2,h56,862,862,11
h2,h89,1198,1198,11
h20,h80,852,852,11
h22,h92,767,767,11
h23,h138,395,395,11
h23,h6,42,42,11
h24,h109,735,735,11
h24,h44,803,803,11
h24,h7,266,266,11
h25,h103,1183,1183,11
h26,h117,737,737,11
h27,h48,1089,1089,11
h28,h11,1150,1150,11
h28,h20,812,812,11
h29,h20,461,461,11
h29,h83,1044,1044,11
h3,h121,521,521,11
h3,h66,82,82,11
h31,h130,302,302,11
h31,h97,1184,1184,11
h32,h11,1206,1206,11
h32,h52,1004,1004,11
h4,h78,494,494,11
h5,h20,800,800,11
h5,h25,1278,1278,11
h5,h29,1491,1491,11
h5,h4,537,537,11
h6,h70,1425,1425,11
h8,h102,764,764,11
h8,h131,236,236,11
h9,h51,607,607,11
h9,h54,156,156,11
h1,h10,662,662,10
h1,h95,1064,1064,10
h10,h10,483,483,10
h10,h94,492,492,10
h11,h133,1452,1452,10
h12,h118,614,614,10
h12,h140,473,473,10
h13,h57,24,24,10
h14,h104,1209,1209,10
h14,h45,1274,1274,10
h15,h68,45,45,10
h15,h8,1304,1304,10
h15,h9,1317,1317,10
h16,h6,636,636,10
h17,h72,1088,1088,10
h18,h54,1156,1156,10
h18,h95,467,467,10
h19,h43,853,853,10
h19,h73,944,944,10
h21,h73,445,445,10
h22,h49,998,998,10
h24,h83,1275,1275,10
h24,h84,1285,1285,10
h25,h113,951,951,10
h25,h122,883,883,10
h25,h31,387,387,10
h25,h32,885,885,10
h25,h55,1060,1060,10
h26,h16,1061,1061,10
h28,h8,675,675,10
h29,h1,366,366,10
h29,h128,753,753,10
h29,h82,510,510,10
h3,h64,300,300,10
h30,h24,905,905,10
h31,h24,1477,1477,10
h32,h19,1048,1048,10
h4,h105,253,253,10
h5,h57,507,507,10
h6,h10,1053,1053,10
h6,h13,1259,1259,10
h6,h70,593,593,10
h7,h76,15,15,10
h8,h114,988,988,10
h9,h16,781,781,10
h9,h58,664,664,10
h1,h17,1017,1017,9
h10,h47,235,235,9
h10,h66,343,343,9
h11,h26,913,913,9
h11,h7,1144,1144,9
h12,h111,1113,1113,9
h12,h130,866,866,9
h12,h26,280,280,9
h12,h42,1360,1360,9
h12,h56,589,589,9
h13,h6,828,828,9
h13,h70,1022,1022,9
h14,h1,1307,1307,9
h15,h10,453,453,9
h15,h125,616,616,9
h16,h68,571,571,9
h17,h6,740,740,9
h19,h112,356,356,9
h2,h139,37,37,9
h20,h36,316,316,9
h20,h57,185,185,9
h20,h89,459,459,9
h21,h103,804,804,9
h21,h33,385,385,9
h22,h106,28,28,9
h22,h119,1426,1426,9
h23,h44,574,574,9
h23,h49,569,569,9
h23,h68,375,375,9
h25,h63,1129,1129,9
h28,h10,86,86,9
h28,h29,1037,1037,9
h28,h85,1363,1363,9
h29,h120,1511,1511,9
h29,h124,1223,1223,9
h29,h49,524,524,9
h29,h76,1052,1052,9
h3,h100,438,438,9
h3,h25,1135,1135,9
h3,h5,1303,1303,9
h30,h115,287,287,9
h31,h119,754,754,9
h31,h124,227,227,9
h31,h58,113,113,9
h4,h117,378,378,9
h4,h140,761,761,9
h4,h15,526,526,9
h4,h30,1448,1448,9
h4,h60,1374,1374,9
h4,h69,720,720,9
h4,h78,120,120,9
h6,h18,30,30,9
h7,h100,1469,1469,9
h7,h90,1346,1346,9
h8,h17,968,968,9
h8,h29,127,127,9
h9,h25,390,390,9
h1,h70,830,830,8
h11,h71,935,935,8
h12,h110,500,500,8
h15,h59,949,949,8
h15,h90,426,426,8
h17,h122,1133,1133,8
h18,h134,739,739,8
h18,h134,832,832,8
h18,h33,144,144,8
h19,h23,719,719,8
h19,h31,570,570,8
h20,h57,1021,1021,8
h21,h17,1246,1246,8
h21,h35,1232,1232,8
h22,h87,1013,1013,8
h23,h88,1155,1155,8
h24,h38,292,292,8
h25,h70,95,95,8
h27,h28,1067,1067,8
h3,h87,129,129,8
h30,h60,1032,1032,8
h4,h1,345,345,8
h4,h21,964,964,8
h4,h45,820,820,8
h6,h74,699,699,8
h7,h119,1438,1438,8
h7,h6,1492,1492,8
h8,h121,2,2,8
h8,h30,540,540,8
h8,h73,802,802,8
h9,h22,485,485,8
h10,h34,666,666,7
h10,h36,987,987,7
h10,h9,1168,1168,7
h11,h24,651,651,7
h11,h30,360,360,7
h12,h110,1134,1134,7
h12,h144,823,823,7
h12,h44,262,262,7
h13,h131,588,588,7
h13,h35,531,531,7
h13,h58,1521,1521,7
h14,h106,927,927,7
h15,h46,322,322,7
h16,h127,1010,1010,7
h16,h8,609,609,7
h16,h95,269,269,7
h17,h127,791,791,7
h18,h115,644,644,7
h18,h98,74,74,7
h2,h121,730,730,7
h20,h92,1009,1009,7
h22,h13,649,649,7
h23,h98,663,663,7
h24,h39,298,298,7
h25,h113,1451,1451,7
h26,h101,1125,1125,7
h26,h90,1114,1114,7
h27,h129,1238,1238,7
h27,h131,559,559,7
h27,h138,750,750,7
h28,h113,1040,1040,7
h28,h131,1488,1488,7
h28,h141,854,854,7
h3,h139,1065,1065,7
h3,h34,98,98,7
h30,h103,268,268,7
h31,h138,626,626,7
h32,h118,213,213,7
h32,h141,342,342,7
h32,h50,1243,1243,7
h4,h135,1092,1092,7
h4,h5,94,94,7
h5,h28,674,674,7
h5,h99,265,265,7
h6,h142,402,402,7
h6,h42,1186,1186,7
h7,h105,475,475,7
h7,h41,708,708,7
h7,h87,340,340,7
h8,h55,1414,1414,7
h8,h93,1132,1132,7
h8,h95,1173,1173,7
h9,h3,149,149,7
h9,h96,1029,1029,7
h1,h39,742,742,6
h10,h31,1047,1047,6
h10,h70,984,984,6
h11,h115,1011,1011,6
h11,h30,1481,1481,6
h12,h102,1128,1128,6
h12,h7,388,388,6
h12,h79,980,980,6
h13,h128,1018,1018,6
h15,h133,1397,1397,6
h15,h48,160,160,6
h18,h108,846,846,6
h19,h13,1231,1231,6
h2,h139,1225,1225,6
h20,h110,1063,1063,6
h24,h142,1298,1298,6
h25,h107,409,409,6
h25,h108,551,551,6
h27,h124,451,451,6
h27,h28,758,758,6
h28,h142,1045,1045,6
h29,h89,384,384,6
h3,h31,1375,1375,6
h30,h103,179,179,6
h31,h85,1314,1314,6
h32,h121,357,357,6
h32,h33,704,704,6
h4,h133,1288,1288,6
h5,h116,533,533,6
h5,h62,527,527,6
h5,h65,147,147,6
h7,h137,1430,1430,6
h7,h65,431,431,6
h7,h72,182,182,6
h8,h61,1385,1385,6
h1,h126,1171,1171,5
h1,h128,214,214,5
h1,h134,918,918,5
h1,h44,771,771,5
h10,h102,1019,1019,5
h10,h117,1031,1031,5
h10,h40,1081,1081,5
h11,h1,1450,1450,5
h11,h52,326,326,5
h11,h65,577,577,5
h11,h84,346,346,5
h13,h5,1201,1201,5
h13,h56,410,410,5
h13,h71,1497,1497,5
h14,h46,736,736,5
h14,h84,777,777,5
h15,h88,1119,1119,5
h16,h31,1421,1421,5
h17,h19,1115,1115,5
h19,h27,460,460,5
h19,h9,523,523,5
h2,h71,1418,1418,5
h26,h48,760,760,5
h26,h76,1401,1401,5
h27,h109,1463,1463,5
h27,h144,778,778,5
h28,h105,1353,1353,5
h30,h130,435,435,5
h32,h69,941,941,5
h4,h22,642,642,5
h5,h35,536,536,5
h8,h43,444,444,5
h8,h51,498,498,5
h9,h120,329,329,5
h10,h19,1315,1315,4
h10,h83,1023,1023,4
h11,h117,456,456,4
h11,h53,1104,1104,4
h12,h126,981,981,4
h12,h23,874,874,4
h13,h48,1210,1210,4
h15,h24,1049,1049,4
h17,h113,1236,1236,4
h18,h102,650,650,4
h19,h112,171,171,4
h19,h15,335,335,4
h22,h137,594,594,4
h23,h131,631,631,4
h23,h19,1136,1136,4
h26,h48,1079,1079,4
h26,h74,1154,1154,4
h27,h70,291,291,4
h29,h105,1462,1462,4
h29,h41,1244,1244,4
h30,h40,1193,1193,4
h31,h12,677,677,4
h32,h58,429,429,4
h5,h15,821,821,4
h6,h111,1257,1257,4
h6,h12,1332,1332,4
h7,h121,799,799,4
h7,h92,239,239,4
h9,h102,1325,1325,4
h9,h130,293,293,4
h9,h4,1025,1025,4
h1,h47,1167,1167,3
h12,h111,1434,1434,3
h14,h126,304,304,3
h27,h45,1479,1479,3
h27,h96,1454,1454,3
h29,h120,1386,1386,3
h29,h122,439,439,3
h5,h110,1062,1062,3
h6,h74,578,578,3
h7,h125,869,869,3
h8,h43,900,900,3
h10,h90,1176,1176,2
h13,h108,1229,1229,2
h19,h79,1443,1443,2
h21,h144,925,925,2
h30,h82,1074,1074,2
h31,h117,338,338,2
h31,h26,630,630,2
h32,h133,430,430,2
h8,h57,1101,1101,2
h10,h10,1343,1343,1
h10,h144,1085,1085,1
h10,h63,458,458,1
h13,h57,1205,1205,1
h13,h73,839,839,1
h16,h37,1351,1351,1
h16,h68,923,923,1
h19,h136,788,788,1
h27,h136,638,638,1
h28,h74,889,889,1
h3,h1,1054,1054,1
h3,h120,501,501,1
h4,h19,548,548,1
h5,h3,1131,1131,1
h7,h90,313,313,1
